text,intent
Rekap tugas [Big Data dan AI](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Sistem Keamanan Cerdas](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Visualisasi Data](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Desain Interaksi](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Analisis Jejaring Sosial](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Visi Komputer](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Forensik Digital](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Verifikasi dan Validasi Perangkat Lunak](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Process Mining](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Generative AI](MATKUL),get_tugas_untuk_mata_kuliah
Rekap tugas [Komputasi Paralel](MATKUL),get_tugas_untuk_mata_kuliah
Apa PR untuk [lusa](WAKTU)?,get_tugas_untuk_mata_kuliah
"Lupa tugas [Computing Project](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Kerja Praktik](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Tugas Akhir](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Swarm and Evolutionary Computation](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Representasi Pengetahuan](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Sistem Multi Agen](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [IoT dengan Kemampuan Cerdas](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Pengolahan Citra Digital](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Pengolahan Bahasa Alami](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Sistem Pemberi Rekomendasi](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Big Data dan AI](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Sistem Keamanan Cerdas](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Visualisasi Data](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Desain Interaksi](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Analisis Jejaring Sosial](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Visi Komputer](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Forensik Digital](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Verifikasi dan Validasi Perangkat Lunak](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Process Mining](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Generative AI](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
"Lupa tugas [Komputasi Paralel](MATKUL), tolong ingatkan",get_tugas_untuk_mata_kuliah
Apakah ada Tugas [minggu ini](WAKTU)?,get_tugas_untuk_mata_kuliah
Ruangan untuk kuliah [Computing Project](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Kerja Praktik](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Tugas Akhir](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Swarm and Evolutionary Computation](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Representasi Pengetahuan](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Sistem Multi Agen](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [IoT dengan Kemampuan Cerdas](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Pengolahan Citra Digital](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Pengolahan Bahasa Alami](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Sistem Pemberi Rekomendasi](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Big Data dan AI](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Sistem Keamanan Cerdas](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Visualisasi Data](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Desain Interaksi](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Analisis Jejaring Sosial](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Visi Komputer](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Forensik Digital](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Verifikasi dan Validasi Perangkat Lunak](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Process Mining](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Generative AI](MATKUL) di mana?,get_ruangan
Ruangan untuk kuliah [Komputasi Paralel](MATKUL) di mana?,get_ruangan
Kontak dosen [Computing Project](MATKUL) ada?,get_info_dosen
Kontak dosen [Kerja Praktik](MATKUL) ada?,get_info_dosen
Kontak dosen [Tugas Akhir](MATKUL) ada?,get_info_dosen
Kontak dosen [Swarm and Evolutionary Computation](MATKUL) ada?,get_info_dosen
Kontak dosen [Representasi Pengetahuan](MATKUL) ada?,get_info_dosen
Kontak dosen [Sistem Multi Agen](MATKUL) ada?,get_info_dosen
Kontak dosen [IoT dengan Kemampuan Cerdas](MATKUL) ada?,get_info_dosen
Kontak dosen [Pengolahan Citra Digital](MATKUL) ada?,get_info_dosen
Kontak dosen [Pengolahan Bahasa Alami](MATKUL) ada?,get_info_dosen
Kontak dosen [Sistem Pemberi Rekomendasi](MATKUL) ada?,get_info_dosen
Kontak dosen [Big Data dan AI](MATKUL) ada?,get_info_dosen
Kontak dosen [Sistem Keamanan Cerdas](MATKUL) ada?,get_info_dosen
Kontak dosen [Visualisasi Data](MATKUL) ada?,get_info_dosen
Kontak dosen [Desain Interaksi](MATKUL) ada?,get_info_dosen
Kontak dosen [Analisis Jejaring Sosial](MATKUL) ada?,get_info_dosen
Kontak dosen [Visi Komputer](MATKUL) ada?,get_info_dosen
Kontak dosen [Forensik Digital](MATKUL) ada?,get_info_dosen
Kontak dosen [Verifikasi dan Validasi Perangkat Lunak](MATKUL) ada?,get_info_dosen
Kontak dosen [Process Mining](MATKUL) ada?,get_info_dosen
Kontak dosen [Generative AI](MATKUL) ada?,get_info_dosen
Kontak dosen [Komputasi Paralel](MATKUL) ada?,get_info_dosen
Adakah Tugas [minggu ini](WAKTU) apa aja?,get_tugas_untuk_mata_kuliah
Saya ada kelas apa besok?,get_jadwal
Lokasi kelas [Computing Project](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Kerja Praktik](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Tugas Akhir](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Swarm and Evolutionary Computation](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Representasi Pengetahuan](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Sistem Multi Agen](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [IoT dengan Kemampuan Cerdas](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Pengolahan Citra Digital](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Pengolahan Bahasa Alami](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Sistem Pemberi Rekomendasi](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Big Data dan AI](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Sistem Keamanan Cerdas](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Visualisasi Data](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Desain Interaksi](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Analisis Jejaring Sosial](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Visi Komputer](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Forensik Digital](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Process Mining](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Generative AI](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Lokasi kelas [Komputasi Paralel](MATKUL) sekarang ada di ruangan berapa?,get_ruangan
Email dosen [Computing Project](MATKUL) berapa?,get_info_dosen
Email dosen [Kerja Praktik](MATKUL) berapa?,get_info_dosen
Email dosen [Tugas Akhir](MATKUL) berapa?,get_info_dosen
Email dosen [Swarm and Evolutionary Computation](MATKUL) berapa?,get_info_dosen
Email dosen [Representasi Pengetahuan](MATKUL) berapa?,get_info_dosen
Email dosen [Sistem Multi Agen](MATKUL) berapa?,get_info_dosen
Email dosen [IoT dengan Kemampuan Cerdas](MATKUL) berapa?,get_info_dosen
Email dosen [Pengolahan Citra Digital](MATKUL) berapa?,get_info_dosen
Email dosen [Pengolahan Bahasa Alami](MATKUL) berapa?,get_info_dosen
Email dosen [Sistem Pemberi Rekomendasi](MATKUL) berapa?,get_info_dosen
Email dosen [Big Data dan AI](MATKUL) berapa?,get_info_dosen
Email dosen [Sistem Keamanan Cerdas](MATKUL) berapa?,get_info_dosen
Email dosen [Visualisasi Data](MATKUL) berapa?,get_info_dosen
Email dosen [Desain Interaksi](MATKUL) berapa?,get_info_dosen
Email dosen [Analisis Jejaring Sosial](MATKUL) berapa?,get_info_dosen
Email dosen [Visi Komputer](MATKUL) berapa?,get_info_dosen
Email dosen [Forensik Digital](MATKUL) berapa?,get_info_dosen
Email dosen [Verifikasi dan Validasi Perangkat Lunak](MATKUL) berapa?,get_info_dosen
Email dosen [Process Mining](MATKUL) berapa?,get_info_dosen
Email dosen [Generative AI](MATKUL) berapa?,get_info_dosen
Email dosen [Komputasi Paralel](MATKUL) berapa?,get_info_dosen
Apakah saya memiliki tugas [minggu ini](WAKTU) ?,get_tugas_untuk_mata_kuliah
Jadwal kuliah hari ini apa aja?,get_jadwal
Kelas [Computing Project](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Kerja Praktik](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Tugas Akhir](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Swarm and Evolutionary Computation](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Representasi Pengetahuan](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Sistem Multi Agen](MATKUL) saya lantai berapa?,get_ruangan
Kelas [IoT dengan Kemampuan Cerdas](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Pengolahan Citra Digital](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Pengolahan Bahasa Alami](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Sistem Pemberi Rekomendasi](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Big Data dan AI](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Sistem Keamanan Cerdas](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Visualisasi Data](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Desain Interaksi](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Analisis Jejaring Sosial](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Visi Komputer](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Forensik Digital](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Process Mining](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Generative AI](MATKUL) saya lantai berapa?,get_ruangan
Kelas [Komputasi Paralel](MATKUL) saya lantai berapa?,get_ruangan
Siapa dosen pengampu untuk mata kuliah [Computing Project](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Kerja Praktik](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Tugas Akhir](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Swarm and Evolutionary Computation](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Representasi Pengetahuan](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Sistem Multi Agen](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [IoT dengan Kemampuan Cerdas](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Pengolahan Citra Digital](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Pengolahan Bahasa Alami](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Sistem Pemberi Rekomendasi](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Big Data dan AI](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Sistem Keamanan Cerdas](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Visualisasi Data](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Desain Interaksi](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Analisis Jejaring Sosial](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Visi Komputer](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Forensik Digital](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Verifikasi dan Validasi Perangkat Lunak](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Process Mining](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Generative AI](MATKUL)?,get_info_dosen
Siapa dosen pengampu untuk mata kuliah [Komputasi Paralel](MATKUL)?,get_info_dosen
"Bagaimana jika kamu cek, apakah saya meiliki Tugas [minggu ini](WAKTU) apa aja?",get_tugas_untuk_mata_kuliah
Mata kuliah apa aja yang masuk pada hari [hari senin](WAKTU)?,get_jadwal
Ruangan kuliah untuk [Computing Project](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Kerja Praktik](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Tugas Akhir](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Swarm and Evolutionary Computation](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Representasi Pengetahuan](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Sistem Multi Agen](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [IoT dengan Kemampuan Cerdas](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Pengolahan Citra Digital](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Pengolahan Bahasa Alami](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Sistem Pemberi Rekomendasi](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Big Data dan AI](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Sistem Keamanan Cerdas](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Visualisasi Data](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Desain Interaksi](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Analisis Jejaring Sosial](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Visi Komputer](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Forensik Digital](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Verifikasi dan Validasi Perangkat Lunak](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Process Mining](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Generative AI](MATKUL) kelas berapa?,get_ruangan
Ruangan kuliah untuk [Komputasi Paralel](MATKUL) kelas berapa?,get_ruangan
Siapa dosen kelas saya untuk [Computing Project](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Kerja Praktik](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Tugas Akhir](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Swarm and Evolutionary Computation](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Representasi Pengetahuan](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Sistem Multi Agen](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [IoT dengan Kemampuan Cerdas](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Pengolahan Citra Digital](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Pengolahan Bahasa Alami](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Sistem Pemberi Rekomendasi](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Big Data dan AI](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Sistem Keamanan Cerdas](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Visualisasi Data](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Desain Interaksi](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Analisis Jejaring Sosial](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Visi Komputer](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Forensik Digital](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Verifikasi dan Validasi Perangkat Lunak](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Process Mining](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Generative AI](MATKUL)?,get_info_dosen
Siapa dosen kelas saya untuk [Komputasi Paralel](MATKUL)?,get_info_dosen
Tugas apa saja yang saya miliki [minggu ini](WAKTU) ?,get_tugas_untuk_mata_kuliah
tunjukan jadwal [hari selasa](WAKTU),get_jadwal
Di mana saya harus masuk untuk kelas [Computing Project](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Kerja Praktik](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Tugas Akhir](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Swarm and Evolutionary Computation](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Representasi Pengetahuan](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Sistem Multi Agen](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [IoT dengan Kemampuan Cerdas](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Pengolahan Citra Digital](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Pengolahan Bahasa Alami](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Sistem Pemberi Rekomendasi](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Big Data dan AI](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Sistem Keamanan Cerdas](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Visualisasi Data](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Desain Interaksi](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Analisis Jejaring Sosial](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Visi Komputer](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Forensik Digital](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Verifikasi dan Validasi Perangkat Lunak](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Process Mining](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Generative AI](MATKUL)?,get_ruangan
Di mana saya harus masuk untuk kelas [Komputasi Paralel](MATKUL)?,get_ruangan
Tugas apa saja yang memiliki deadline [minggu ini](WAKTU) ?,get_tugas_untuk_mata_kuliah
Bagaimana jadwal kuliah [minggu ini](WAKTU)?,get_jadwal
Kelas [Computing Project](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Kerja Praktik](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Tugas Akhir](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Swarm and Evolutionary Computation](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Representasi Pengetahuan](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Sistem Multi Agen](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [IoT dengan Kemampuan Cerdas](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Pengolahan Citra Digital](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Pengolahan Bahasa Alami](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Sistem Pemberi Rekomendasi](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Big Data dan AI](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Sistem Keamanan Cerdas](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Visualisasi Data](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Desain Interaksi](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Analisis Jejaring Sosial](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Visi Komputer](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Forensik Digital](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Process Mining](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Generative AI](MATKUL) diadakan di ruangan apa?,get_ruangan
Kelas [Komputasi Paralel](MATKUL) diadakan di ruangan apa?,get_ruangan
Minta List tugas [Computing Project](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Kerja Praktik](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Tugas Akhir](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Swarm and Evolutionary Computation](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Representasi Pengetahuan](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Sistem Multi Agen](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [IoT dengan Kemampuan Cerdas](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Pengolahan Citra Digital](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Pengolahan Bahasa Alami](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Sistem Pemberi Rekomendasi](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Big Data dan AI](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Sistem Keamanan Cerdas](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Visualisasi Data](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Desain Interaksi](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Analisis Jejaring Sosial](MATKUL) dong,get_tugas_untuk_mata_kuliah
Minta List tugas [Visi Komputer](MATKUL) dong,get_tugas_untuk_mata_kuliah
